Order ID,Customer ID,Customer Name,Gender,Age,Customer Segment,Email,Phone,City,State,Order Date,Delivery Date,Delivery Status,Delivery Partner,Return Reason,Product ID,Product Name,Size,Unit Price,Quantity,Total Amount,Discount Applied,Payment Method,Payment Status,Review Rating,Customer Lifetime Value
ORD14125,8467,Chandran Lad,Male,56,Retail,theodore19@example.net,6122604686,Thrissur,Rajasthan,24-06-2025,03-07-2025,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,12,348,0.09,Cash on Delivery,Paid,3.9,17809
ORD14126,6353,Isaac Dalal,Other,34,Retail,yadavi41@example.net,8713217374,Amravati,Madhya Pradesh,30-01-2025,07-02-2025,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,19,551,0.08,Cash on Delivery,Pending,3.6,6674
ORD14127,6868,Champak Buch,Female,35,Retail,omaja97@example.com,8657016757,Amritsar,Telangana,01-08-2025,05-08-2025,Delivered,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,16,1808,0.15,Debit Card,Paid,3,18308
ORD14128,7909,Akshay Dasgupta,Female,56,Wholesale,choudharyedhitha@example.org,9.12664E+11,Malda,Delhi,15-01-2025,25-01-2025,Returned,XpressBees,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,17,493,0.17,UPI,Failed,3.7,10931
ORD14129,8332,Ronith Tailor,Male,27,Online,twadhwa@example.org,7458051405,Malegaon,Madhya Pradesh,24-02-2025,02-03-2025,Returned,Ekart,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.17,Debit Card,Failed,1.6,10558
ORD14130,1203,Ira Doshi,Female,27,Wholesale,skhalsa@example.com,9.1308E+11,Pondicherry,Gujarat,22-04-2025,30-04-2025,Returned,BlueDart,Other,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.29,Debit Card,Pending,2.4,21023
ORD14131,3789,Elijah Prabhu,Other,63,Retail,eesha17@example.net,9.14623E+11,Kalyan-Dombivli,Madhya Pradesh,04-10-2024,06-10-2024,Delivered,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,8,232,0.16,Debit Card,Failed,1.1,20075
ORD14132,4866,Radha Ben,Female,30,Wholesale,qjhaveri@example.net,9662166358,Raichur,Telangana,28-10-2024,06-11-2024,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,6,720,0.21,Cash on Delivery,Failed,4.4,5987
ORD14133,9819,Dalaja Rege,Female,21,Retail,bbhandari@example.org,8178157183,Guwahati,Maharashtra,14-08-2024,17-08-2024,Pending,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.29,Debit Card,Failed,1.1,9126
ORD14134,5639,Vanya Kaur,Female,57,Online,praneelnazareth@example.net,7822522392,Orai,Madhya Pradesh,16-08-2024,17-08-2024,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,8,904,0.14,Debit Card,Paid,4.9,16193
ORD14135,9441,Maanas Kala,Female,36,Retail,jeevika36@example.net,5638300564,Katni,West Bengal,12-04-2025,14-04-2025,Delivered,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,2,58,0.11,Cash on Delivery,Failed,4.6,3974
ORD14136,6108,Hritik Dhawan,Male,61,Online,vihaan88@example.net,6206792463,Tezpur,Rajasthan,12-03-2025,17-03-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,15,390,0.13,UPI,Failed,4.5,14415
ORD14137,5398,Naksh Kohli,Female,32,Wholesale,dalbir28@example.org,3821382055,Panvel,Madhya Pradesh,27-06-2025,29-06-2025,Delivered,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.03,Credit Card,Paid,2.7,5320
ORD14138,3535,Bahadurjit Narula,Male,59,Online,jayaramanchatura@example.net,2061315408,Nandyal,Maharashtra,28-06-2025,03-07-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,18,468,0.06,Cash on Delivery,Paid,3.7,19460
ORD14139,8918,Kritika Mand,Male,60,Retail,wsathe@example.net,3804587959,Bhalswa Jahangir Pur,Uttar Pradesh,19-05-2025,20-05-2025,Returned,XpressBees,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,19,2622,0.26,Credit Card,Failed,2.7,10670
ORD14140,7547,Daksh Biswas,Male,28,Wholesale,rohan74@example.com,9874265079,Bihar Sharif,Tamil Nadu,24-12-2024,29-12-2024,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,1,29,0.21,Cash on Delivery,Pending,4.3,7775
ORD14141,9493,Ayaan Sen,Female,47,Online,borradamini@example.net,1013626143,Durgapur,Delhi,11-09-2024,16-09-2024,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.29,Debit Card,Paid,1.5,2801
ORD14142,9642,Rachit Manne,Other,57,Retail,lohit49@example.org,9.12998E+11,Kamarhati,Gujarat,21-12-2024,23-12-2024,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,20,2760,0.11,Cash on Delivery,Failed,3.8,11219
ORD14143,2515,Anya Dutta,Other,25,Wholesale,teerth78@example.com,895470639,Ballia,Telangana,28-01-2025,05-02-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,17,442,0.3,Cash on Delivery,Pending,2.4,16052
ORD14144,1950,Devansh Khosla,Male,41,Wholesale,libni78@example.org,1765315196,Srikakulam,Telangana,28-03-2025,07-04-2025,Returned,EcomExpress,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,6,156,0.09,UPI,Paid,3.5,5719
ORD14145,3147,Priya Doshi,Female,19,Online,wardatripathi@example.org,9.17263E+11,Bangalore,Rajasthan,27-10-2024,29-10-2024,Returned,EcomExpress,Other,4,Bisleri Water Bottle 2L,2L,29,20,580,0.12,Cash on Delivery,Paid,4.1,4621
ORD14146,8730,Meera Chhabra,Male,61,Online,bparmer@example.org,6863486068,Guntakal,West Bengal,27-07-2025,05-08-2025,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,6,720,0.17,Credit Card,Failed,3.7,19754
ORD14147,5995,Leela Pall,Male,41,Online,balhaar73@example.org,1137434212,Karimnagar,West Bengal,04-09-2024,07-09-2024,Returned,Ekart,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.14,Net Banking,Pending,3.4,2782
ORD14148,2058,Qarin Ravel,Male,34,Online,mchar@example.com,8690561538,Visakhapatnam,West Bengal,22-11-2024,25-11-2024,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.05,Cash on Delivery,Paid,1.3,12582
ORD14149,6466,Chaman Kale,Male,35,Wholesale,barmanchristopher@example.net,9818065309,Kochi,Maharashtra,28-11-2024,04-12-2024,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,7,966,0.14,UPI,Failed,2.6,18453
ORD14150,7844,Nicholas Bakshi,Female,46,Retail,strivedi@example.com,2754867347,Mango,Delhi,06-02-2025,11-02-2025,Pending,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,8,208,0.1,Net Banking,Paid,4.4,15847
ORD14151,9024,Omaja Ganesh,Male,35,Online,fitankhatri@example.net,9.15012E+11,Kishanganj,Tamil Nadu,17-05-2025,26-05-2025,Returned,XpressBees,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.01,Debit Card,Pending,4.9,7001
ORD14152,7365,Bhavika Vig,Other,58,Online,tkamdar@example.net,3318802050,Danapur,Karnataka,02-10-2024,12-10-2024,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,5,600,0.06,Cash on Delivery,Pending,2.9,3682
ORD14153,2912,Warinder Naidu,Other,38,Wholesale,wadhwachaman@example.com,4334627234,Vellore,Tamil Nadu,03-07-2025,05-07-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,1,138,0.21,Net Banking,Pending,2,10656
ORD14154,7213,Dalbir Radhakrishnan,Male,51,Wholesale,ekaniwalla@example.com,3081061151,Tadipatri,Telangana,16-01-2025,23-01-2025,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,2,58,0.3,Credit Card,Paid,3.9,16534
ORD14155,4898,Leena Konda,Male,26,Online,biyengar@example.net,9443040259,Karnal,Karnataka,11-09-2024,12-09-2024,Returned,EcomExpress,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.19,Net Banking,Paid,4.5,9762
ORD14156,2610,Watika Lad,Other,59,Retail,raiyochana@example.net,4014009009,Nagpur,Delhi,13-04-2025,23-04-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,19,2147,0.06,Debit Card,Paid,1.3,3598
ORD14157,9664,Ekalinga Arya,Other,58,Online,tboase@example.org,9.15497E+11,Tenali,Gujarat,14-12-2024,20-12-2024,Delivered,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.24,Credit Card,Paid,4.6,12880
ORD14158,5599,Isha Bhavsar,Other,52,Wholesale,mistryonkar@example.org,1200241416,Muzaffarpur,Madhya Pradesh,24-01-2025,26-01-2025,Delivered,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,18,2160,0.07,Debit Card,Failed,2.4,18312
ORD14159,4951,Hamsini Gola,Other,36,Online,lbhatia@example.net,9028370351,Amritsar,Madhya Pradesh,16-10-2024,20-10-2024,Delivered,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,9,234,0.12,Net Banking,Failed,1.9,10892
ORD14160,7612,Bhavika Roy,Other,54,Online,sachisani@example.com,9.10235E+11,Jabalpur,Karnataka,18-06-2025,24-06-2025,Returned,Delhivery,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,2,58,0.01,Credit Card,Paid,2.7,18827
ORD14161,5744,Rayaan Kaur,Female,61,Online,sachdevaharish@example.org,6099676008,Anand,Maharashtra,20-07-2025,30-07-2025,Returned,Ekart,Other,3,Bisleri Water Bottle 1L,1L,113,3,339,0.17,Cash on Delivery,Failed,1.7,1631
ORD14162,6783,Ayaan Rattan,Other,62,Retail,pdani@example.org,9.12358E+11,Machilipatnam,West Bengal,22-05-2025,30-05-2025,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,15,2070,0.12,Debit Card,Paid,3.8,18078
ORD14163,1348,Yashvi Bahri,Other,36,Wholesale,samaksh61@example.com,9.19238E+11,Sultan Pur Majra,West Bengal,08-07-2025,11-07-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,3,414,0.23,UPI,Failed,4.4,17727
ORD14164,9982,Prisha Saran,Male,46,Online,bhatnagardarpan@example.org,9.15092E+11,Ramgarh,West Bengal,30-09-2024,06-10-2024,Delivered,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.03,Cash on Delivery,Failed,5,6387
ORD14165,6147,Edhitha Kakar,Female,53,Wholesale,nikitakata@example.org,9.12747E+11,Kolhapur,Gujarat,22-10-2024,30-10-2024,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,9,261,0.18,Credit Card,Paid,2.4,12738
ORD14166,6879,Teerth Mital,Male,44,Wholesale,ahayre@example.org,9.115E+11,Hubli–Dharwad,Rajasthan,11-02-2025,12-02-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.07,Cash on Delivery,Paid,3.3,12330
ORD14167,7448,Robert Gaba,Other,50,Online,waliawaida@example.org,9.12763E+11,Raurkela Industrial Township,Madhya Pradesh,08-04-2025,16-04-2025,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,10,1380,0.14,Cash on Delivery,Failed,3.7,17106
ORD14168,5614,Gautami Jayaraman,Other,61,Wholesale,pallavivarma@example.net,4992550639,Singrauli,Maharashtra,12-02-2025,21-02-2025,Returned,BlueDart,Damaged Product,5,Bisleri Water Bottle 5L,5L,120,7,840,0.06,UPI,Failed,1.4,15635
ORD14169,2528,Dev Dara,Female,28,Retail,barkha00@example.net,5674192149,Tiruvottiyur,West Bengal,08-05-2025,14-05-2025,Pending,Ekart,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.07,Net Banking,Paid,4,14607
ORD14170,5529,Chandresh Baria,Female,18,Online,ayushmansuri@example.org,9.118E+11,Loni,Maharashtra,20-10-2024,23-10-2024,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,10,1130,0.12,Credit Card,Paid,2.3,10950
ORD14171,1519,Tanveer Thakur,Male,65,Retail,nisha60@example.net,9.14044E+11,Bareilly,Rajasthan,23-07-2025,26-07-2025,Returned,Delhivery,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,2,276,0.08,UPI,Pending,3.3,7818
ORD14172,8168,Pooja Mander,Male,54,Wholesale,onkar77@example.com,964615511,Panvel,Telangana,06-12-2024,08-12-2024,Delivered,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,11,1243,0.15,Debit Card,Failed,4.5,17014
ORD14173,5986,Frederick Batra,Female,48,Retail,mitterjacob@example.com,17472852,Loni,Karnataka,02-04-2025,05-04-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.18,Cash on Delivery,Paid,2.8,5848
ORD14174,6874,Falan Chopra,Other,33,Retail,chanakyachaudhuri@example.net,8344904471,Hapur,Maharashtra,21-04-2025,30-04-2025,Delivered,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,5,145,0.12,Cash on Delivery,Paid,2.2,17147
ORD14175,2842,Sachi Madan,Female,44,Online,doctorsanya@example.net,6876633396,Latur,Tamil Nadu,24-12-2024,02-01-2025,Returned,EcomExpress,Other,4,Bisleri Water Bottle 2L,2L,29,17,493,0.04,Cash on Delivery,Paid,3.9,8456
ORD14176,5681,Niharika Bhat,Male,28,Wholesale,ssaxena@example.net,9.14792E+11,Kumbakonam,Tamil Nadu,21-04-2025,30-04-2025,Returned,BlueDart,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,10,1130,0.15,Credit Card,Failed,3,7670
ORD14177,7284,Januja Hayer,Other,25,Online,bhavyasankar@example.org,9.12078E+11,Junagadh,Tamil Nadu,10-05-2025,16-05-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.26,UPI,Pending,1.2,13213
ORD14178,6754,Isaac Khare,Other,21,Wholesale,bhaturmi@example.com,9.16159E+11,Tumkur,Telangana,11-11-2024,17-11-2024,Pending,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.05,Cash on Delivery,Paid,3.5,10957
ORD14179,6807,Qabil Mittal,Male,65,Retail,dayitanarayanan@example.com,9.11315E+11,Baranagar,Maharashtra,20-01-2025,27-01-2025,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,1,29,0.12,Cash on Delivery,Failed,4.6,1796
ORD14180,8043,Ekansh Narayan,Other,27,Wholesale,choudhurybhavna@example.net,9488977202,Ulhasnagar,Tamil Nadu,28-11-2024,04-12-2024,Returned,XpressBees,Other,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.12,Net Banking,Failed,1.4,14584
ORD14181,7529,Veer Bora,Male,43,Retail,pgrover@example.org,1923914793,Bardhaman,Tamil Nadu,24-04-2025,01-05-2025,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.27,Debit Card,Paid,3.6,11853
ORD14182,1566,Odika Cherian,Female,38,Wholesale,labanrandhawa@example.net,9287775740,Ambala,Telangana,13-05-2025,21-05-2025,Returned,Delhivery,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,7,182,0.14,Net Banking,Failed,4.3,7745
ORD14183,3932,Lakshit Comar,Female,20,Online,bathcaleb@example.net,5192168775,Asansol,Karnataka,01-04-2025,04-04-2025,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.09,UPI,Failed,1.2,4157
ORD14184,8126,Darsh Khalsa,Other,51,Retail,andrew50@example.com,8045154350,Chandigarh,Maharashtra,28-04-2025,06-05-2025,Returned,XpressBees,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.28,Net Banking,Paid,2.5,19578
ORD14185,1358,Vasatika Swamy,Female,56,Retail,vnarang@example.com,9.14719E+11,Bulandshahr,Gujarat,24-02-2025,06-03-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,11,1243,0.1,Credit Card,Failed,4,14075
ORD14186,6514,Shaurya Ben,Other,65,Retail,doctorbanjeet@example.org,9.19579E+11,Jhansi,Madhya Pradesh,25-07-2025,01-08-2025,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,8,904,0.17,Net Banking,Paid,4.4,18016
ORD14187,9686,Harinakshi Yohannan,Other,58,Online,chaudhryvyanjana@example.org,9.14429E+11,Chinsurah,Rajasthan,18-08-2024,19-08-2024,Pending,Ekart,,4,Bisleri Water Bottle 2L,2L,29,11,319,0.26,UPI,Paid,3.2,8653
ORD14188,6528,Oni Zachariah,Other,50,Retail,qarin86@example.org,1530383511,Rajkot,Tamil Nadu,26-12-2024,01-01-2025,Returned,EcomExpress,Other,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.14,Net Banking,Pending,1.9,13419
ORD14189,7540,George Vohra,Female,40,Retail,msanghvi@example.net,9.12893E+11,Tiruchirappalli,Tamil Nadu,14-11-2024,20-11-2024,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,4,480,0.25,Net Banking,Failed,1,12143
ORD14190,1566,Gaurika Sarma,Other,42,Wholesale,hvarma@example.org,8043798347,Bidar,Telangana,07-01-2025,08-01-2025,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,1,120,0.16,Debit Card,Failed,2.6,12292
ORD14191,5507,Faras Bhagat,Male,51,Wholesale,rjaggi@example.net,7790389988,Kochi,Gujarat,01-04-2025,05-04-2025,Returned,Ekart,Late Delivery,3,Bisleri Water Bottle 1L,1L,113,10,1130,0.17,UPI,Failed,3.4,12229
ORD14192,2870,Darpan Nagi,Male,35,Retail,iram@example.net,9.12411E+11,Hindupur,Karnataka,27-09-2024,06-10-2024,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,16,416,0.23,Cash on Delivery,Paid,2.9,19255
ORD14193,6108,Meera Kant,Other,34,Retail,aarininagy@example.net,5973542103,Bathinda,Karnataka,29-09-2024,02-10-2024,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,12,312,0.02,Cash on Delivery,Pending,4.5,9587
ORD14194,4234,Anvi Banik,Male,43,Online,vdewan@example.com,9.19104E+11,Singrauli,Uttar Pradesh,01-06-2025,04-06-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,5,690,0.2,Cash on Delivery,Pending,3.8,8571
ORD14195,8559,Nidra Lad,Female,32,Online,chamanbir@example.com,481061430,Malda,Tamil Nadu,01-01-2025,04-01-2025,Returned,BlueDart,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,8,208,0.17,UPI,Pending,4.3,5929
ORD14196,9989,Tanay Raman,Male,30,Wholesale,xthakkar@example.org,3973059431,Deoghar,West Bengal,19-04-2025,23-04-2025,Returned,EcomExpress,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,17,2346,0.17,UPI,Pending,3.4,20149
ORD14197,4159,Sai Bala,Female,37,Wholesale,sachdevvritti@example.com,5490391681,Guntur,Delhi,30-08-2024,04-09-2024,Returned,Ekart,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.11,Debit Card,Paid,1.6,6380
ORD14198,6589,Manan Mittal,Other,51,Online,harrison77@example.net,5691675402,Dhule,West Bengal,12-01-2025,22-01-2025,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.19,Cash on Delivery,Pending,4.3,16492
ORD14199,8919,Dev Sane,Other,18,Retail,oissac@example.org,9.18466E+11,Ratlam,Tamil Nadu,23-05-2025,02-06-2025,Pending,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.05,Credit Card,Paid,1.4,3861
ORD14200,3804,Chatresh Maharaj,Other,59,Retail,solankisuhani@example.org,4198741778,Bhusawal,Delhi,19-11-2024,22-11-2024,Returned,XpressBees,Other,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.23,Net Banking,Failed,4.2,9316
ORD14201,6419,Rachana Bala,Female,33,Online,vandra@example.com,4590573328,Kharagpur,Uttar Pradesh,04-07-2025,10-07-2025,Returned,Delhivery,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,7,203,0.14,Credit Card,Paid,3.8,18154
ORD14202,6040,Jacob Bali,Female,54,Wholesale,bhallawaida@example.net,6916307371,Kishanganj,Delhi,18-05-2025,25-05-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,5,600,0.05,Cash on Delivery,Failed,2.9,3927
ORD14203,3985,Dakshesh Acharya,Other,58,Online,kamyaagrawal@example.org,7687331361,Gorakhpur,Uttar Pradesh,02-08-2024,03-08-2024,Returned,BlueDart,Damaged Product,5,Bisleri Water Bottle 5L,5L,120,4,480,0.27,UPI,Paid,3.9,16367
ORD14204,1466,Faris Gaba,Other,19,Online,sdas@example.net,3349364405,Haldia,Maharashtra,29-12-2024,01-01-2025,Returned,BlueDart,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,17,493,0.01,Cash on Delivery,Paid,3.5,14114
ORD14205,4137,Balendra Setty,Male,43,Online,vmohan@example.net,9.14149E+11,Jodhpur,Telangana,27-09-2024,01-10-2024,Returned,BlueDart,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,12,348,0.05,Credit Card,Paid,2.2,2946
ORD14206,4837,Nimrat Datta,Male,51,Wholesale,ukala@example.com,7252008650,Berhampore,Madhya Pradesh,30-07-2025,31-07-2025,Returned,Ekart,Other,1,Bisleri Water Bottle 250ml,250ml,138,3,414,0.16,Cash on Delivery,Pending,2.7,2284
ORD14207,9088,Ekavir Ramaswamy,Male,63,Online,xbhalla@example.com,2830013449,Salem,Madhya Pradesh,29-04-2025,06-05-2025,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.03,Net Banking,Failed,3.9,12184
ORD14208,9166,Mason Parmer,Other,41,Wholesale,abhimanyumemon@example.org,9.1955E+11,Solapur,Maharashtra,09-04-2025,11-04-2025,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.06,Debit Card,Paid,1.7,15047
ORD14209,8451,Jagat Ghosh,Other,20,Retail,shettyrushil@example.org,3486469314,Howrah,Gujarat,13-07-2025,18-07-2025,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,1,138,0.24,Debit Card,Pending,3.7,8206
ORD14210,2467,Dalbir Garg,Other,65,Wholesale,wazir24@example.net,9.11236E+11,Latur,Madhya Pradesh,30-11-2024,06-12-2024,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,17,2346,0.29,Debit Card,Paid,4.8,16349
ORD14211,4288,Jack Sangha,Female,23,Online,bbora@example.org,9.18231E+11,Pune,Tamil Nadu,23-08-2024,31-08-2024,Returned,XpressBees,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,12,1440,0.28,Debit Card,Failed,3.3,16016
ORD14212,7877,Zayyan Biswas,Other,53,Wholesale,egara@example.net,5976214819,Morbi,Telangana,17-11-2024,23-11-2024,Delivered,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,18,468,0.17,Net Banking,Failed,3.3,5512
ORD14213,6144,Omaja Dugar,Female,51,Wholesale,semsuhani@example.org,1626495879,South Dumdum,Maharashtra,07-12-2024,16-12-2024,Returned,Ekart,Damaged Product,2,Bisleri Water Bottle 500ml,500ml,26,16,416,0.21,Net Banking,Failed,1.3,8289
ORD14214,6517,Madhavi Sathe,Male,51,Retail,umishra@example.org,1934951831,Ranchi,Tamil Nadu,22-10-2024,27-10-2024,Returned,XpressBees,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,7,966,0.23,Net Banking,Paid,1.1,8457
ORD14215,2015,Mitali Muni,Female,42,Wholesale,hayrejason@example.com,4610952316,Hyderabad,Tamil Nadu,04-01-2025,14-01-2025,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,7,966,0.29,Net Banking,Paid,1.7,17367
ORD14216,5270,Nisha Rege,Female,24,Wholesale,falanvasa@example.org,8769202981,Nizamabad,Telangana,28-10-2024,05-11-2024,Returned,EcomExpress,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,15,390,0.27,Net Banking,Pending,1.1,19418
ORD14217,8715,Finn Bhardwaj,Female,43,Wholesale,jeet26@example.org,1342056205,Jhansi,Delhi,01-10-2024,11-10-2024,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,18,2484,0.3,Debit Card,Failed,2.2,16188
ORD14218,3111,Mohini Dua,Female,59,Wholesale,mbalakrishnan@example.org,7545147266,Imphal,West Bengal,25-04-2025,28-04-2025,Pending,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.24,Debit Card,Failed,1.6,13633
ORD14219,8844,Noah Sami,Male,59,Wholesale,varmarachit@example.org,5822320747,Pune,Madhya Pradesh,29-03-2025,30-03-2025,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,16,2208,0.07,Net Banking,Paid,3,14216
ORD14220,1845,Nakul Dyal,Male,40,Wholesale,ganga96@example.org,7587238642,Ludhiana,Gujarat,06-05-2025,15-05-2025,Returned,BlueDart,Damaged Product,2,Bisleri Water Bottle 500ml,500ml,26,18,468,0.27,Debit Card,Paid,2.7,8526
ORD14221,6976,Avni Narasimhan,Male,56,Online,wridesh13@example.org,9.14315E+11,Kadapa,Delhi,31-03-2025,10-04-2025,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,19,551,0.22,Debit Card,Paid,3.4,12689
ORD14222,4369,Ira Mammen,Male,36,Wholesale,anjali29@example.com,3398446258,Ludhiana,Karnataka,26-08-2024,30-08-2024,Returned,EcomExpress,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,7,966,0.22,Credit Card,Failed,3.8,2905
ORD14223,3250,Wishi Pandya,Female,45,Online,bhandarirayaan@example.net,9.11749E+11,Kolhapur,Gujarat,20-10-2024,21-10-2024,Returned,EcomExpress,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,6,828,0.2,Credit Card,Failed,4.3,9522
ORD14224,8060,Vedhika Swaminathan,Female,32,Online,choprawatika@example.com,1787935609,Mumbai,Madhya Pradesh,27-12-2024,02-01-2025,Returned,XpressBees,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,15,435,0.2,Net Banking,Paid,1.8,18855
ORD14225,6866,Luke Sheth,Female,50,Wholesale,lallaabhiram@example.net,1313010825,Morbi,Rajasthan,10-07-2025,13-07-2025,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,12,1440,0.06,UPI,Failed,4.2,7552
ORD14226,4611,Fariq Solanki,Other,28,Retail,ishani87@example.com,9.15848E+11,Sambalpur,West Bengal,20-01-2025,22-01-2025,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.07,UPI,Paid,3.5,11195
